,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT
,open,high,low,close,volume
timestamps,,,,,
2023-02-04 14:45:00,1678.77,1682.45,1676.67,1681.42,2715.6172
2023-02-04 15:00:00,1681.42,1681.68,1678.15,1680.82,2379.9809
2023-02-04 15:15:00,1680.83,1680.83,1675.45,1678.21,3029.0607
2023-02-04 15:30:00,1678.21,1679.94,1675.97,1677.97,2184.6615
2023-02-04 15:45:00,1677.98,1680.51,1676.3,1679.97,1748.6345
2023-02-04 16:00:00,1679.97,1680.28,1677.56,1678.34,2210.1924
2023-02-04 16:15:00,1678.34,1679.27,1672.32,1678.97,3973.3103
2023-02-04 16:30:00,1678.98,1685.46,1675.91,1678.52,5247.6142
2023-02-04 16:45:00,1678.53,1680.51,1675.51,1680.5,2188.4551
2023-02-04 17:00:00,1680.51,1684.38,1678.81,1682.89,3715.3015
2023-02-04 17:15:00,1682.9,1683.23,1676.67,1681.35,3235.9716
2023-02-04 17:30:00,1681.35,1681.35,1677.24,1679.99,1731.1122
2023-02-04 17:45:00,1679.99,1684.74,1679.57,1681.36,3231.226
2023-02-04 18:00:00,1681.36,1682.92,1680.31,1680.96,2340.8337
2023-02-04 18:15:00,1680.96,1682.13,1675.17,1677.06,2468.4611
2023-02-04 18:30:00,1677.05,1677.17,1672.66,1675.22,4226.3539
2023-02-04 18:45:00,1675.22,1680.22,1674.64,1678.92,2108.1159
2023-02-04 19:00:00,1678.91,1679.48,1677.24,1677.94,1245.0496
2023-02-04 19:15:00,1677.94,1678.25,1675.41,1676.52,1482.1466
2023-02-04 19:30:00,1676.51,1676.52,1674.57,1675.61,1340.39
2023-02-04 19:45:00,1675.62,1676.3,1675.51,1675.93,954.9371
2023-02-04 20:00:00,1675.92,1684.01,1673.78,1680.77,10578.6206
2023-02-04 20:15:00,1680.77,1680.77,1678.63,1679.66,1235.2359
2023-02-04 20:30:00,1679.67,1679.67,1676.8,1677.3,1536.3909
2023-02-04 20:45:00,1677.3,1680.87,1677.3,1679.0,1010.6431
2023-02-04 21:00:00,1679.0,1679.93,1677.48,1679.44,1181.1067
2023-02-04 21:15:00,1679.43,1680.2,1678.0,1678.01,1513.8394
2023-02-04 21:30:00,1678.0,1678.63,1674.62,1678.32,1734.1877
2023-02-04 21:45:00,1678.32,1680.12,1676.83,1680.05,1603.3111
2023-02-04 22:00:00,1680.06,1680.2,1678.56,1679.88,1506.2809
2023-02-04 22:15:00,1679.87,1680.95,1679.14,1680.82,1482.2067
2023-02-04 22:30:00,1680.83,1689.0,1679.87,1680.08,4494.251
2023-02-04 22:45:00,1680.09,1683.94,1677.48,1680.0,2955.8533
2023-02-04 23:00:00,1680.0,1683.36,1678.92,1680.67,2349.8389
2023-02-04 23:15:00,1680.68,1680.68,1678.74,1679.86,1373.5064
2023-02-04 23:30:00,1679.87,1679.87,1658.53,1663.66,13969.8607
2023-02-04 23:45:00,1663.65,1666.93,1661.83,1666.38,5716.2149
2023-02-05 00:00:00,1666.39,1671.0,1664.78,1668.74,3776.9894
2023-02-05 00:15:00,1668.74,1668.75,1662.97,1665.6,4097.0491
2023-02-05 00:30:00,1665.6,1670.59,1661.54,1669.15,5235.0978
2023-02-05 00:45:00,1669.15,1669.5,1657.49,1663.47,6007.9127
2023-02-05 01:00:00,1663.47,1665.59,1660.55,1665.4,2778.5975
2023-02-05 01:15:00,1665.39,1667.24,1664.68,1667.19,1732.0483
2023-02-05 01:30:00,1667.19,1667.39,1664.08,1664.1,2183.6209
2023-02-05 01:45:00,1664.1,1665.74,1662.89,1665.48,2203.677
2023-02-05 02:00:00,1665.48,1668.19,1664.36,1668.19,1928.8571
2023-02-05 02:15:00,1668.19,1668.78,1667.01,1667.7,1703.9324
2023-02-05 02:30:00,1667.71,1668.09,1663.74,1664.06,3343.7528
2023-02-05 02:45:00,1664.05,1664.6,1661.0,1661.01,2265.9537
2023-02-05 03:00:00,1661.01,1663.51,1658.43,1662.98,5422.7875
2023-02-05 03:15:00,1662.98,1663.43,1657.99,1658.53,5049.7151
2023-02-05 03:30:00,1658.52,1660.22,1656.68,1658.73,3676.0252
2023-02-05 03:45:00,1658.73,1661.63,1658.37,1660.7,2464.5819
2023-02-05 04:00:00,1660.69,1662.03,1660.03,1661.72,1731.7585
2023-02-05 04:15:00,1661.73,1661.73,1659.35,1661.25,1854.9882
2023-02-05 04:30:00,1661.25,1664.64,1661.25,1664.63,3061.2113
2023-02-05 04:45:00,1664.64,1666.13,1663.8,1664.17,2251.8768
2023-02-05 05:00:00,1664.17,1666.2,1663.66,1665.37,2420.0183
2023-02-05 05:15:00,1665.37,1666.57,1664.84,1665.01,1192.267
2023-02-05 05:30:00,1665.02,1666.54,1664.42,1665.99,1447.9119
2023-02-05 05:45:00,1665.99,1667.17,1665.58,1666.96,1340.5876
2023-02-05 06:00:00,1666.97,1668.81,1665.87,1665.88,2921.8242
2023-02-05 06:15:00,1665.88,1665.94,1663.82,1664.41,1510.7732
2023-02-05 06:30:00,1664.4,1671.2,1663.85,1667.98,3809.5845
2023-02-05 06:45:00,1667.99,1668.66,1666.91,1668.01,1793.1075
2023-02-05 07:00:00,1668.01,1669.17,1666.37,1666.5,2475.061
2023-02-05 07:15:00,1666.51,1667.21,1665.2,1667.21,1296.9674
2023-02-05 07:30:00,1667.2,1668.23,1666.45,1668.11,910.8036
2023-02-05 07:45:00,1668.11,1668.31,1667.32,1668.14,778.8393
2023-02-05 08:00:00,1668.15,1669.82,1667.29,1667.51,1997.6471
2023-02-05 08:15:00,1667.5,1667.84,1666.0,1667.79,1189.9506
2023-02-05 08:30:00,1667.79,1673.81,1666.87,1671.57,3324.1279
2023-02-05 08:45:00,1671.57,1671.89,1669.39,1669.96,1706.055
2023-02-05 09:00:00,1669.96,1672.31,1669.55,1672.26,3256.4514
2023-02-05 09:15:00,1672.25,1672.51,1667.18,1667.3,2324.6453
2023-02-05 09:30:00,1667.3,1667.3,1665.54,1667.08,2974.8268
2023-02-05 09:45:00,1667.08,1667.6,1665.18,1665.75,1364.9288
2023-02-05 10:00:00,1665.74,1666.82,1665.53,1666.57,1020.3293
2023-02-05 10:15:00,1666.56,1670.44,1666.48,1666.65,2943.7282
2023-02-05 10:30:00,1666.65,1668.11,1665.68,1668.11,1335.4912
2023-02-05 10:45:00,1668.1,1669.0,1667.04,1668.96,1324.6054
2023-02-05 11:00:00,1668.96,1668.96,1666.08,1666.49,1196.7694
2023-02-05 11:15:00,1666.5,1667.97,1666.02,1666.03,1660.9677
2023-02-05 11:30:00,1666.03,1666.93,1660.86,1664.19,4937.1868
2023-02-05 11:45:00,1664.19,1664.19,1661.12,1662.6,2466.5155
2023-02-05 12:00:00,1662.6,1664.58,1661.42,1661.42,2137.3387
2023-02-05 12:15:00,1661.43,1663.97,1660.57,1663.96,3514.8142
2023-02-05 12:30:00,1663.96,1664.42,1657.92,1658.88,4149.3072
2023-02-05 12:45:00,1658.88,1660.7,1635.93,1648.2,40980.1155
2023-02-05 13:00:00,1648.19,1648.63,1640.69,1641.8,13785.5051
2023-02-05 13:15:00,1641.81,1649.12,1641.6,1647.05,6012.43
2023-02-05 13:30:00,1647.05,1652.33,1645.22,1650.39,6651.9161
2023-02-05 13:45:00,1650.39,1651.01,1646.89,1648.25,3655.4292
2023-02-05 14:00:00,1648.24,1651.06,1646.87,1647.77,2641.571
2023-02-05 14:15:00,1647.77,1652.59,1644.9,1652.23,3906.9309
2023-02-05 14:30:00,1652.24,1655.34,1650.03,1650.5,3821.076
2023-02-05 14:45:00,1650.5,1653.4,1650.13,1651.95,4279.9327
2023-02-05 15:00:00,1651.96,1657.24,1651.27,1654.1,5403.121
2023-02-05 15:15:00,1654.1,1655.18,1650.71,1650.84,2571.275
2023-02-05 15:30:00,1650.84,1652.52,1641.51,1645.14,9100.0483
2023-02-05 15:45:00,1645.15,1647.23,1640.55,1644.18,5975.1039
2023-02-05 16:00:00,1644.18,1646.71,1637.17,1641.66,8205.358
2023-02-05 16:15:00,1641.66,1646.72,1636.81,1646.35,7713.236
2023-02-05 16:30:00,1646.35,1647.45,1641.99,1643.6,3367.0302
2023-02-05 16:45:00,1643.59,1645.78,1638.5,1639.09,3158.8462
2023-02-05 17:00:00,1639.08,1641.29,1631.09,1635.43,10185.6541
2023-02-05 17:15:00,1635.43,1642.0,1626.48,1637.26,14760.9077
2023-02-05 17:30:00,1637.26,1637.49,1617.0,1623.24,19286.7656
2023-02-05 17:45:00,1623.24,1626.71,1615.46,1618.14,18215.8427
2023-02-05 18:00:00,1618.13,1623.88,1612.67,1622.62,10313.5421
2023-02-05 18:15:00,1622.62,1624.52,1619.19,1619.73,3788.5674
2023-02-05 18:30:00,1619.72,1622.4,1614.04,1619.22,4187.4984
2023-02-05 18:45:00,1619.22,1622.19,1613.08,1615.69,3975.0242
2023-02-05 19:00:00,1615.69,1619.55,1612.69,1618.3,4841.263
2023-02-05 19:15:00,1618.3,1621.69,1609.3,1618.98,6364.8838
2023-02-05 19:30:00,1618.97,1622.1,1616.49,1622.1,3624.1013
2023-02-05 19:45:00,1622.1,1622.1,1619.36,1619.48,2920.998
2023-02-05 20:00:00,1619.48,1619.75,1615.46,1616.35,2275.8281
2023-02-05 20:15:00,1616.36,1621.96,1614.56,1621.73,1982.5711
2023-02-05 20:30:00,1621.74,1623.18,1617.3,1618.76,3083.5737
2023-02-05 20:45:00,1618.75,1620.67,1616.73,1619.11,2278.6725
2023-02-05 21:00:00,1619.1,1619.5,1611.8,1615.05,4459.448
2023-02-05 21:15:00,1615.05,1621.78,1614.54,1621.36,2356.6294
2023-02-05 21:30:00,1621.36,1622.16,1619.66,1621.46,1968.0486
2023-02-05 21:45:00,1621.46,1622.22,1620.01,1622.2,1636.1083
2023-02-05 22:00:00,1622.2,1631.55,1621.26,1630.01,5239.1419
2023-02-05 22:15:00,1630.01,1635.94,1628.58,1633.14,3896.2904
2023-02-05 22:30:00,1633.15,1638.24,1633.02,1636.75,2979.1144
2023-02-05 22:45:00,1636.76,1639.6,1634.25,1634.27,2035.9461
2023-02-05 23:00:00,1634.28,1635.61,1629.03,1631.64,5689.9497
2023-02-05 23:15:00,1631.64,1632.21,1628.54,1628.57,1937.117
2023-02-05 23:30:00,1628.56,1632.15,1627.12,1632.1,3765.7203
2023-02-05 23:45:00,1632.11,1632.66,1628.88,1629.02,4807.6767
2023-02-06 00:00:00,1629.01,1635.8,1628.65,1635.42,3910.7899
2023-02-06 00:15:00,1635.43,1639.26,1634.23,1639.18,3886.1079
2023-02-06 00:30:00,1639.18,1642.53,1635.71,1641.37,4855.8097
2023-02-06 00:45:00,1641.37,1642.04,1638.0,1639.04,3408.5137
2023-02-06 01:00:00,1639.03,1641.01,1635.35,1636.01,2219.7171
2023-02-06 01:15:00,1636.01,1637.59,1634.48,1634.61,1747.7086
2023-02-06 01:30:00,1634.61,1635.59,1631.84,1634.41,2573.9234
2023-02-06 01:45:00,1634.42,1635.06,1630.81,1631.21,2101.6171
2023-02-06 02:00:00,1631.21,1633.91,1631.2,1633.07,1969.2702
2023-02-06 02:15:00,1633.06,1633.09,1630.65,1630.96,1484.9651
2023-02-06 02:30:00,1630.96,1632.26,1629.75,1630.99,2818.4846
2023-02-06 02:45:00,1630.98,1630.99,1622.62,1622.63,5832.7655
2023-02-06 03:00:00,1622.62,1627.38,1617.85,1627.05,6035.7066
2023-02-06 03:15:00,1627.06,1627.95,1624.7,1627.22,2726.4927
2023-02-06 03:30:00,1627.22,1627.78,1625.1,1627.66,1939.0509
2023-02-06 03:45:00,1627.65,1628.48,1626.02,1626.6,1838.4275
2023-02-06 04:00:00,1626.6,1629.6,1626.03,1629.33,1543.5295
2023-02-06 04:15:00,1629.33,1629.42,1626.11,1627.77,1291.7826
2023-02-06 04:30:00,1627.76,1629.26,1626.8,1627.45,1090.5094
2023-02-06 04:45:00,1627.45,1627.46,1624.17,1624.69,1884.8742
2023-02-06 05:00:00,1624.69,1625.69,1624.68,1624.69,1808.7446
2023-02-06 05:15:00,1624.69,1624.97,1611.69,1615.42,11892.0186
2023-02-06 05:30:00,1615.42,1618.49,1608.53,1617.24,8712.0699
2023-02-06 05:45:00,1617.25,1621.56,1616.37,1621.55,4009.8189
2023-02-06 06:00:00,1621.56,1622.82,1619.47,1620.42,2796.7078
2023-02-06 06:15:00,1620.41,1627.49,1619.52,1627.17,7385.2994
2023-02-06 06:30:00,1627.16,1627.32,1624.14,1627.32,1711.7856
2023-02-06 06:45:00,1627.31,1627.86,1625.07,1625.07,2159.9649
2023-02-06 07:00:00,1625.08,1627.66,1623.93,1627.61,1880.9556
2023-02-06 07:15:00,1627.62,1631.66,1627.1,1630.68,2825.0898
2023-02-06 07:30:00,1630.68,1633.68,1629.71,1632.21,3436.9155
2023-02-06 07:45:00,1632.22,1635.69,1631.94,1635.41,3978.5605
2023-02-06 08:00:00,1635.41,1637.89,1634.35,1634.85,6501.9595
2023-02-06 08:15:00,1634.85,1634.87,1629.79,1630.02,3602.5912
2023-02-06 08:30:00,1630.02,1635.0,1629.21,1634.91,2311.7403
2023-02-06 08:45:00,1634.91,1635.16,1631.66,1632.13,2870.4809
2023-02-06 09:00:00,1632.13,1632.9,1631.22,1631.71,2201.0324
2023-02-06 09:15:00,1631.7,1631.71,1627.71,1629.23,3514.3637
2023-02-06 09:30:00,1629.23,1635.59,1629.23,1632.39,3725.5367
2023-02-06 09:45:00,1632.38,1632.47,1629.43,1630.07,1927.1847
2023-02-06 10:00:00,1630.07,1632.79,1628.99,1632.79,2451.8191
2023-02-06 10:15:00,1632.78,1633.9,1631.22,1632.45,2000.0521
2023-02-06 10:30:00,1632.46,1632.83,1627.26,1628.66,3783.1049
2023-02-06 10:45:00,1628.65,1630.86,1628.52,1630.86,1580.1662
2023-02-06 11:00:00,1630.85,1631.18,1623.52,1626.19,4292.4859
2023-02-06 11:15:00,1626.2,1627.55,1622.45,1623.1,4500.528
2023-02-06 11:30:00,1623.1,1627.98,1622.8,1626.36,3382.6959
2023-02-06 11:45:00,1626.36,1636.44,1625.07,1634.81,6284.5813
2023-02-06 12:00:00,1634.81,1638.43,1630.94,1631.37,4986.7904
2023-02-06 12:15:00,1631.36,1631.78,1627.04,1630.1,3887.7935
2023-02-06 12:30:00,1630.1,1635.41,1629.3,1634.23,3653.3817
2023-02-06 12:45:00,1634.23,1636.97,1632.38,1633.25,3666.6209
2023-02-06 13:00:00,1633.24,1637.51,1632.88,1634.25,2366.6984
2023-02-06 13:15:00,1634.26,1636.52,1633.06,1633.31,2252.4968
2023-02-06 13:30:00,1633.32,1633.8,1629.68,1632.64,2433.6436
2023-02-06 13:45:00,1632.64,1632.65,1627.43,1628.64,3328.8003
2023-02-06 14:00:00,1628.63,1628.76,1624.31,1624.53,2569.3059
2023-02-06 14:15:00,1624.52,1629.02,1623.07,1626.74,3827.6567
2023-02-06 14:30:00,1626.75,1634.38,1623.79,1626.0,7426.8569
2023-02-06 14:45:00,1626.01,1632.59,1623.5,1629.61,5127.6432
2023-02-06 15:00:00,1629.6,1632.82,1627.95,1628.76,4436.2259
2023-02-06 15:15:00,1628.75,1628.76,1620.0,1622.49,5803.3942
2023-02-06 15:30:00,1622.49,1627.66,1619.86,1626.81,4997.8819
2023-02-06 15:45:00,1626.8,1649.3,1626.4,1649.01,19243.2789
2023-02-06 16:00:00,1649.0,1656.32,1645.62,1651.51,14610.8683
2023-02-06 16:15:00,1651.51,1658.56,1650.65,1652.81,8263.0029
2023-02-06 16:30:00,1652.82,1654.25,1639.81,1643.2,9035.663
2023-02-06 16:45:00,1643.2,1646.34,1640.78,1644.89,4721.854
2023-02-06 17:00:00,1644.9,1647.72,1642.98,1645.76,3038.9957
2023-02-06 17:15:00,1645.76,1647.2,1641.79,1645.09,2568.9121
2023-02-06 17:30:00,1645.09,1651.45,1645.09,1647.15,3702.9309
2023-02-06 17:45:00,1647.15,1650.27,1646.71,1647.48,2407.1926
2023-02-06 18:00:00,1647.49,1649.64,1644.63,1649.43,3373.1924
2023-02-06 18:15:00,1649.44,1650.52,1644.94,1644.94,2695.3176
2023-02-06 18:30:00,1644.95,1646.15,1640.48,1642.35,2286.9841
2023-02-06 18:45:00,1642.35,1646.57,1641.83,1646.56,2022.957
2023-02-06 19:00:00,1646.57,1651.03,1645.88,1650.3,2422.329
2023-02-06 19:15:00,1650.3,1655.0,1648.08,1649.46,3680.8075
2023-02-06 19:30:00,1649.46,1649.51,1641.7,1645.09,3268.4148
2023-02-06 19:45:00,1645.09,1648.3,1644.02,1648.29,1939.5117
2023-02-06 20:00:00,1648.3,1648.3,1643.49,1644.84,1980.2149
2023-02-06 20:15:00,1644.83,1649.34,1644.36,1645.17,2374.2073
2023-02-06 20:30:00,1645.16,1647.46,1643.94,1645.05,1573.383
2023-02-06 20:45:00,1645.04,1647.27,1643.64,1646.82,1564.5584
2023-02-06 21:00:00,1646.82,1647.23,1642.9,1644.18,1401.67
2023-02-06 21:15:00,1644.19,1646.01,1643.36,1643.94,1278.5064
2023-02-06 21:30:00,1643.93,1644.05,1641.3,1641.59,1312.8866
2023-02-06 21:45:00,1641.59,1641.65,1635.41,1638.33,3264.1627
2023-02-06 22:00:00,1638.32,1638.77,1629.33,1633.57,5661.7313
2023-02-06 22:15:00,1633.58,1636.4,1633.18,1635.29,1776.1158
2023-02-06 22:30:00,1635.29,1635.35,1632.75,1633.96,1408.0888
2023-02-06 22:45:00,1633.95,1636.59,1632.22,1632.85,1820.296
2023-02-06 23:00:00,1632.86,1633.23,1611.0,1615.73,20346.3196
2023-02-06 23:15:00,1615.72,1615.73,1605.01,1611.77,14323.6489
2023-02-06 23:30:00,1611.77,1615.99,1606.66,1615.64,8348.0886
2023-02-06 23:45:00,1615.64,1617.8,1613.7,1614.29,2949.8385
2023-02-07 00:00:00,1614.28,1619.6,1613.14,1619.38,3871.6199
2023-02-07 00:15:00,1619.38,1621.64,1616.72,1621.51,3669.2136
2023-02-07 00:30:00,1621.51,1621.74,1616.22,1617.28,3948.9621
2023-02-07 00:45:00,1617.27,1621.72,1616.77,1620.23,2529.3906
2023-02-07 01:00:00,1620.24,1625.13,1619.89,1624.82,3538.2889
2023-02-07 01:15:00,1624.82,1626.62,1623.42,1626.23,2088.7554
2023-02-07 01:30:00,1626.23,1626.59,1623.97,1624.33,2027.4564
2023-02-07 01:45:00,1624.33,1627.01,1624.33,1625.94,1476.6074
2023-02-07 02:00:00,1625.94,1626.89,1622.49,1622.5,2139.253
2023-02-07 02:15:00,1622.49,1625.39,1621.42,1623.62,1809.8003
2023-02-07 02:30:00,1623.61,1623.62,1622.16,1623.4,1392.6614
2023-02-07 02:45:00,1623.4,1630.0,1623.32,1629.43,3776.2362
2023-02-07 03:00:00,1629.43,1629.44,1627.06,1628.17,1829.1484
2023-02-07 03:15:00,1628.18,1633.27,1626.88,1632.82,4720.8043
2023-02-07 03:30:00,1632.82,1635.27,1631.36,1633.98,5842.411
2023-02-07 03:45:00,1633.98,1635.19,1632.07,1633.47,4282.552
2023-02-07 04:00:00,1633.46,1634.39,1632.81,1634.19,2464.8471
2023-02-07 04:15:00,1634.19,1636.6,1632.81,1635.49,4005.8008
2023-02-07 04:30:00,1635.48,1637.77,1631.06,1631.85,4084.6551
2023-02-07 04:45:00,1631.84,1633.1,1631.14,1631.87,2049.0009
2023-02-07 05:00:00,1631.86,1635.05,1631.69,1633.87,2121.4647
2023-02-07 05:15:00,1633.86,1636.48,1632.9,1635.31,2070.3251
2023-02-07 05:30:00,1635.3,1636.7,1633.82,1634.2,2558.2412
2023-02-07 05:45:00,1634.21,1636.59,1634.0,1635.0,3100.9037
2023-02-07 06:00:00,1635.01,1636.19,1634.1,1634.12,2655.4438
2023-02-07 06:15:00,1634.12,1638.06,1634.1,1637.4,4616.371
2023-02-07 06:30:00,1637.4,1637.64,1632.19,1634.25,2802.3079
2023-02-07 06:45:00,1634.25,1634.39,1633.05,1633.05,1761.181
2023-02-07 07:00:00,1633.05,1634.0,1631.52,1633.8,2192.4235
2023-02-07 07:15:00,1633.8,1636.02,1633.46,1633.79,2518.735
2023-02-07 07:30:00,1633.8,1633.8,1631.6,1632.61,1895.9392
2023-02-07 07:45:00,1632.61,1632.7,1631.14,1632.29,1566.925
2023-02-07 08:00:00,1632.3,1632.89,1628.84,1628.92,5404.9812
2023-02-07 08:15:00,1628.91,1631.53,1628.91,1631.44,2259.5459
2023-02-07 08:30:00,1631.45,1633.0,1630.61,1632.29,1984.8982
2023-02-07 08:45:00,1632.28,1632.85,1629.42,1630.4,3918.303
2023-02-07 09:00:00,1630.41,1643.16,1630.4,1641.01,9037.9141
2023-02-07 09:15:00,1641.0,1641.01,1636.9,1637.19,3404.6859
2023-02-07 09:30:00,1637.19,1640.39,1636.65,1638.82,2603.667
2023-02-07 09:45:00,1638.82,1644.0,1638.41,1641.78,5974.7654
2023-02-07 10:00:00,1641.79,1645.0,1639.8,1643.93,6072.9608
2023-02-07 10:15:00,1643.94,1647.87,1643.83,1646.18,6253.5671
2023-02-07 10:30:00,1646.19,1646.46,1643.33,1643.89,1820.728
2023-02-07 10:45:00,1643.89,1643.89,1642.26,1642.64,1530.9108
2023-02-07 11:00:00,1642.64,1647.24,1642.22,1643.46,3019.6502
2023-02-07 11:15:00,1643.47,1646.04,1642.65,1645.09,3755.6473
2023-02-07 11:30:00,1645.08,1645.27,1641.57,1642.47,3107.4773
2023-02-07 11:45:00,1642.47,1642.47,1640.7,1640.71,2423.5971
2023-02-07 12:00:00,1640.71,1643.1,1639.68,1640.64,2898.8522
2023-02-07 12:15:00,1640.63,1643.91,1640.63,1641.64,2195.4584
2023-02-07 12:30:00,1641.64,1643.01,1640.5,1642.3,2017.3145
2023-02-07 12:45:00,1642.3,1644.92,1641.78,1643.9,2860.6558
2023-02-07 13:00:00,1643.9,1644.63,1641.84,1641.85,2052.2516
2023-02-07 13:15:00,1641.85,1642.79,1637.4,1638.21,3225.6256
2023-02-07 13:30:00,1638.22,1641.26,1633.91,1640.42,5349.0589
2023-02-07 13:45:00,1640.42,1641.21,1637.7,1639.09,2832.2416
2023-02-07 14:00:00,1639.09,1639.38,1637.22,1638.75,2968.0761
2023-02-07 14:15:00,1638.76,1641.01,1637.24,1637.57,3023.3029
2023-02-07 14:30:00,1637.57,1641.11,1634.46,1640.53,6026.5497
2023-02-07 14:45:00,1640.53,1641.33,1636.88,1636.99,3973.5938
2023-02-07 15:00:00,1636.98,1637.52,1631.41,1634.04,4884.1739
2023-02-07 15:15:00,1634.04,1636.07,1628.8,1629.06,4346.3397
2023-02-07 15:30:00,1629.05,1634.0,1626.63,1633.91,4155.0014
2023-02-07 15:45:00,1633.92,1634.1,1629.91,1630.59,3544.8574
2023-02-07 16:00:00,1630.58,1633.29,1630.03,1632.05,3413.188
2023-02-07 16:15:00,1632.06,1633.2,1624.39,1632.66,4823.3911
2023-02-07 16:30:00,1632.67,1643.76,1632.38,1637.25,6495.5357
2023-02-07 16:45:00,1637.26,1642.01,1636.72,1638.41,4290.3697
2023-02-07 17:00:00,1638.4,1639.97,1637.52,1638.17,2045.2378
2023-02-07 17:15:00,1638.18,1638.18,1629.02,1630.11,7108.5991
2023-02-07 17:30:00,1630.11,1643.49,1629.81,1638.92,7996.1551
2023-02-07 17:45:00,1638.91,1675.0,1638.91,1671.74,39422.6592
2023-02-07 18:00:00,1671.74,1678.37,1661.63,1663.39,20159.0284
2023-02-07 18:15:00,1663.4,1664.32,1631.02,1631.3,25241.6317
2023-02-07 18:30:00,1631.3,1641.79,1625.73,1635.61,13923.5818
2023-02-07 18:45:00,1635.62,1639.13,1631.58,1638.78,7260.69
2023-02-07 19:00:00,1638.78,1656.11,1638.05,1651.83,11622.3863
2023-02-07 19:15:00,1651.82,1655.82,1649.4,1651.29,6888.9434
2023-02-07 19:30:00,1651.28,1657.89,1650.61,1654.49,4541.9408
2023-02-07 19:45:00,1654.49,1657.04,1651.75,1656.35,2672.8928
2023-02-07 20:00:00,1656.34,1661.59,1650.56,1652.95,4794.7628
2023-02-07 20:15:00,1652.95,1663.64,1652.94,1663.37,4036.849
2023-02-07 20:30:00,1663.36,1667.86,1660.58,1663.37,5076.2216
2023-02-07 20:45:00,1663.38,1668.65,1663.19,1665.12,5078.1514
2023-02-07 21:00:00,1665.12,1674.2,1664.58,1668.7,8662.1384
2023-02-07 21:15:00,1668.7,1669.8,1665.84,1668.61,5519.4356
2023-02-07 21:30:00,1668.62,1668.62,1664.0,1665.44,6653.4607
2023-02-07 21:45:00,1665.43,1668.78,1665.13,1667.52,2684.45
2023-02-07 22:00:00,1667.52,1669.1,1659.06,1663.08,5574.044
2023-02-07 22:15:00,1663.08,1665.0,1660.5,1661.74,2786.2209
2023-02-07 22:30:00,1661.73,1670.01,1661.55,1667.4,2991.2366
2023-02-07 22:45:00,1667.4,1671.99,1664.03,1665.31,3511.3227
2023-02-07 23:00:00,1665.32,1671.55,1665.31,1669.27,4580.4576
2023-02-07 23:15:00,1669.27,1675.0,1668.09,1673.8,3721.1914
2023-02-07 23:30:00,1673.79,1677.82,1670.41,1673.42,4311.2951
2023-02-07 23:45:00,1673.41,1674.66,1671.02,1671.03,3700.5526
2023-02-08 00:00:00,1671.03,1672.86,1668.08,1669.16,4075.7055
2023-02-08 00:15:00,1669.16,1677.47,1668.59,1674.62,4605.0825
2023-02-08 00:30:00,1674.61,1690.0,1671.68,1680.04,15197.9085
2023-02-08 00:45:00,1680.04,1689.88,1679.2,1687.48,7631.7774
2023-02-08 01:00:00,1687.49,1697.91,1684.31,1688.62,13429.4115
2023-02-08 01:15:00,1688.63,1692.02,1683.38,1684.88,7604.4179
2023-02-08 01:30:00,1684.88,1687.28,1682.07,1683.34,4966.0294
2023-02-08 01:45:00,1683.34,1685.07,1681.17,1682.06,5182.6813
2023-02-08 02:00:00,1682.07,1683.94,1680.32,1680.54,4020.305
2023-02-08 02:15:00,1680.54,1683.41,1678.37,1681.88,4672.3303
2023-02-08 02:30:00,1681.88,1683.53,1680.0,1681.01,2524.6395
2023-02-08 02:45:00,1681.02,1681.02,1676.5,1676.56,2734.9992
2023-02-08 03:00:00,1676.57,1678.73,1675.3,1677.18,2846.5614
2023-02-08 03:15:00,1677.19,1682.01,1676.75,1681.66,4153.736
2023-02-08 03:30:00,1681.67,1681.75,1679.47,1679.69,1728.904
2023-02-08 03:45:00,1679.68,1683.3,1679.68,1680.97,2097.1408
2023-02-08 04:00:00,1680.97,1682.94,1680.67,1680.67,2756.3418
2023-02-08 04:15:00,1680.68,1681.09,1679.88,1680.91,1560.9871
2023-02-08 04:30:00,1680.91,1680.92,1678.33,1678.44,1588.9582
2023-02-08 04:45:00,1678.45,1680.24,1678.43,1679.41,1484.7182
2023-02-08 05:00:00,1679.41,1680.41,1677.16,1678.37,2693.227
2023-02-08 05:15:00,1678.38,1678.39,1673.73,1674.89,2757.9278
2023-02-08 05:30:00,1674.89,1676.76,1672.0,1672.5,3279.0697
2023-02-08 05:45:00,1672.5,1676.82,1672.5,1675.82,2534.9378
2023-02-08 06:00:00,1675.82,1677.83,1671.93,1677.43,2451.5917
2023-02-08 06:15:00,1677.43,1677.53,1673.42,1675.13,1777.1777
2023-02-08 06:30:00,1675.13,1676.78,1674.64,1674.73,1920.9489
2023-02-08 06:45:00,1674.74,1675.08,1673.29,1674.27,2246.9264
2023-02-08 07:00:00,1674.27,1676.95,1672.49,1675.85,3227.9505
2023-02-08 07:15:00,1675.86,1679.15,1674.83,1678.81,2320.4814
2023-02-08 07:30:00,1678.8,1679.01,1674.62,1676.52,2083.4147
2023-02-08 07:45:00,1676.52,1678.86,1676.1,1677.67,2131.3531
2023-02-08 08:00:00,1677.67,1677.91,1672.67,1673.09,3299.0613
